time,PM10_Standard,PM25_Standard,PM100_Standard,PM10_Enviornment,PM25_Enviornment,PM100_Enviornment,Particles_03um,Particles_05um,Particles_10um,Particles_25um,Particles_50um,Particles_100um,Tempurature,Relative_Humidity,Pressure,Altitude,Gas
1741391099.413692,1.0,2.0,3.0,1.0,2.0,3.0,336.0,102.0,16.0,1.0,1.0,1.0,24.2434765625,29.621044345622405,1009.1627709487678,34.08468378039497,129978.0
1741391100.4250154,1.0,2.0,3.0,1.0,2.0,3.0,336.0,102.0,16.0,1.0,1.0,1.0,24.2403515625,29.632067337729918,1009.1670364898445,34.049053877948914,129786.0
1741391101.4379861,1.0,2.0,2.0,1.0,2.0,2.0,330.0,100.0,14.0,1.0,1.0,1.0,24.23625,29.631724999899156,1009.1642545432209,34.072291358501765,130074.0
1741391102.451014,1.0,2.0,2.0,1.0,2.0,2.0,330.0,100.0,14.0,1.0,1.0,1.0,24.232734375,29.63143157898826,1009.1477005673536,34.21056707989595,131825.0
1741391103.46406,1.0,2.0,2.0,1.0,2.0,2.0,330.0,100.0,14.0,1.0,1.0,1.0,24.2298046875,29.648113968949552,1009.1485998280133,34.20305548882018,132221.0
1741391104.477189,1.0,2.0,2.0,1.0,2.0,2.0,324.0,92.0,15.0,2.0,1.0,1.0,24.2270703125,29.659171318044162,1009.1553167287707,34.146948889388106,131924.0
1741391105.4902139,1.0,2.0,2.0,1.0,2.0,2.0,324.0,92.0,15.0,2.0,1.0,1.0,24.2239453125,29.653267412781474,1009.1540717123107,34.15734854973802,132519.0
1741391106.5026104,1.0,2.0,2.0,1.0,2.0,2.0,324.0,92.0,15.0,2.0,1.0,1.0,24.2216015625,29.653071697197934,1009.1522195567906,34.17281968034093,133220.0
1741391107.515527,1.0,2.0,2.0,1.0,2.0,2.0,324.0,94.0,14.0,1.0,0.0,0.0,24.2190625,29.664145577785504,1009.1482232436123,34.206201125632916,133624.0
1741391108.532827,1.0,2.0,2.0,1.0,2.0,2.0,324.0,94.0,14.0,1.0,0.0,0.0,24.2159375,29.66952780313177,1009.1561618079566,34.13988992317257,134439.0
1741391109.5459335,1.0,2.0,2.0,1.0,2.0,2.0,324.0,94.0,14.0,1.0,0.0,0.0,24.2137890625,29.680635446434188,1009.1564537189469,34.137451584950234,135265.0
1741391110.5590215,0.0,1.0,1.0,0.0,1.0,1.0,306.0,88.0,20.0,1.0,0.0,0.0,24.21125,29.669136221129136,1009.1579674944862,34.124806997373895,135057.0
1741391111.5720274,0.0,1.0,1.0,0.0,1.0,1.0,306.0,88.0,20.0,1.0,0.0,0.0,24.2087109375,29.680211107171193,1009.1539711043441,34.15818893159425,135786.0
1741391112.585159,0.0,1.0,1.0,0.0,1.0,1.0,306.0,88.0,20.0,1.0,0.0,0.0,24.206171875,29.679998945869833,1009.1536481188543,34.16088684112823,136100.0
1741391113.5983546,1.0,2.0,2.0,1.0,2.0,2.0,312.0,88.0,18.0,1.0,0.0,0.0,24.20421875,29.696767747699834,1009.1560840516167,34.140539423498815,136416.0
1741391114.6114097,1.0,2.0,2.0,1.0,2.0,2.0,312.0,88.0,18.0,1.0,0.0,0.0,24.2016796875,29.69655549447977,1009.1539243206748,34.15857971724119,136840.0
1741391115.6245048,1.0,2.0,2.0,1.0,2.0,2.0,312.0,88.0,18.0,1.0,0.0,0.0,24.2001171875,29.735940434461355,1009.1606484021216,34.102413377272434,137480.0
1741391116.6377306,1.0,2.0,2.0,1.0,2.0,2.0,276.0,80.0,18.0,1.0,0.0,0.0,24.1971875,29.741341211419318,1009.1523637527841,34.171615204498366,138235.0
1741391117.64953,0.0,1.0,1.0,0.0,1.0,1.0,276.0,80.0,18.0,1.0,0.0,0.0,24.194453125,29.77499258617268,1009.1554065640744,34.1461984927687,139218.0
1741391118.6625748,0.0,1.0,1.0,0.0,1.0,1.0,276.0,80.0,18.0,1.0,0.0,0.0,24.191328125,29.79167384705773,1009.1449778600279,34.23331008944218,139218.0
1741391119.6775577,0.0,1.0,1.0,0.0,1.0,1.0,315.0,87.0,18.0,1.0,0.0,0.0,24.188984375,29.79147741480293,1009.1504720960605,34.18741631216615,139770.0
1741391120.690617,0.0,1.0,1.0,0.0,1.0,1.0,315.0,87.0,18.0,1.0,0.0,0.0,24.1868359375,29.808242270717155,1009.1452538168351,34.231004996121484,140215.0
1741391121.7036958,0.0,1.0,1.0,0.0,1.0,1.0,315.0,87.0,18.0,1.0,0.0,0.0,24.1846875,29.813710859863058,1009.1437088311015,34.24391041468301,140662.0
1741391122.7168705,0.0,1.0,1.0,0.0,1.0,1.0,327.0,91.0,14.0,1.0,0.0,0.0,24.182734375,29.813547072898118,1009.1424712563427,34.2542480105276,140103.0
1741391123.7300096,0.0,1.0,1.0,0.0,1.0,1.0,327.0,91.0,14.0,1.0,0.0,0.0,24.181171875,29.830363455925355,1009.1455217745493,34.22876672047745,141680.0
1741391124.7431138,0.0,1.0,1.0,0.0,1.0,1.0,327.0,91.0,14.0,1.0,0.0,0.0,24.1790234375,29.835832772740066,1009.1513232412804,34.18030664860772,143060.0
1741391125.7562702,0.0,1.0,1.0,0.0,1.0,1.0,369.0,99.0,14.0,1.0,0.0,0.0,24.1770703125,29.86391997276206,1009.1500856045533,34.19064469891458,142482.0
1741391126.7690432,0.0,1.0,1.0,0.0,1.0,1.0,369.0,99.0,14.0,1.0,0.0,0.0,24.175703125,29.852504089507608,1009.1516068517167,34.177937635872844,142713.0
1741391127.7821395,1.0,2.0,2.0,1.0,2.0,2.0,369.0,99.0,14.0,1.0,0.0,0.0,24.174140625,29.86932481875713,1009.1528206561334,34.167798670494264,143643.0
1741391128.7970064,2.0,2.0,2.0,2.0,2.0,2.0,393.0,107.0,13.0,1.0,0.0,0.0,24.1723828125,29.903086962385565,1009.1518904098358,34.17556906068463,143409.0
1741391129.8101277,2.0,2.0,2.0,2.0,2.0,2.0,393.0,107.0,13.0,1.0,0.0,0.0,24.16984375,29.89722136306011,1009.1478938420693,34.208952641388215,144113.0
1741391130.8231385,1.0,1.0,1.0,1.0,1.0,1.0,393.0,107.0,13.0,1.0,0.0,0.0,24.1680859375,29.902725763581532,1009.1469635816082,34.21672318060028,144467.0
1741391131.8362198,0.0,1.0,1.0,0.0,1.0,1.0,375.0,101.0,13.0,1.0,0.0,0.0,24.1665234375,29.925205160957816,1009.1518505058666,34.175902380507985,145541.0
1741391132.848983,0.0,1.0,1.0,0.0,1.0,1.0,375.0,101.0,13.0,1.0,0.0,0.0,24.1637890625,29.930628388570952,1009.1493830576612,34.19651311782274,145301.0
1741391133.8619812,0.0,1.0,1.0,0.0,1.0,1.0,375.0,101.0,13.0,1.0,0.0,0.0,24.160859375,29.941688974345155,1009.144771593668,34.23503305219095,145541.0
